,MES DE RECOLECCION,ID,Código factura TR,Fabricante,Marca,Distribuidor TR,Descripciones TR,Codigos de barras TR,Codigo ref en Factura,Descripcion en factura,Tipo promocion,Codigo ref en Factura Dinamica,Descripcion en factura Dinamica,CIUDAD
302,2022-07-01,1054,F2366,PAPELES NACIONALES S.A.,ROSAL,COMERCIALIZADORA ELITE DEL VALLE SAS,PAPEL HIGIENICO ROSAL PLUS TRIPLE HOJA X 1 UN,7702120010169,240228,PPK ROSAL G PG18 LV19 (JN13),CON DINAMICA PROMOCIONAL,24035,* PH ROSAL G 21M 3P 54X1 PE,CALI
303,2022-07-01,1054,F2367,DRYPERS ANDINA S.A,ELITE,COMERCIALIZADORA Y DISTRIBUIDORA LA TORRE SAS,PAPEL HIGIENICO ELITE DUO EL ROLLAZO X 1 UN,"7707199341060, 7707199345167, 7707199348380",25,P.H ELITE DUO ROLLAZO X12 E.I ROJO,SIN DINAMICA PROMOCIONAL,,,CALI
304,2022-07-01,1054,F2368,PAPELES NACIONALES S.A.,ROSAL,COMERCIALIZADORA ELITE DEL VALLE SAS,PAPEL HIGIENICO ROSAL PLUS TRIPLE HOJA X 1 UN,7702120010169,240228,PPK ROSAL G PG18 LV19 (JN13),CON DINAMICA PROMOCIONAL,24035,* PH ROSAL G 21M 3P 54X1 PE,CALI
305,2022-07-01,1054,F2370,DRYPERS ANDINA S.A,ELITE,MULTIMARCAS BUNZEL SAS,PAPEL HIGIENICO ELITE DUO EL ROLLAZO X 1 UN,"7707199341060, 7707199345167, 7707199348380",1TTCO004106,PH ELITE DUO EL ROLLAZO ROJO TH 1/24,SIN DINAMICA PROMOCIONAL,,,CALI
306,2022-07-01,1054,F2514,PAPELES NACIONALES S.A.,ROSAL,DISTRIVARIOS Y VARIOS S.A.S,PAPEL HIGIENICO ROSAL PLUS TRIPLE HOJA X 1 UN,7702120010169,156,PAPEL ROSAL G 22M 3H X 18,CON DINAMICA PROMOCIONAL,5015,BONIFICACION ROSAL G MORADO,CALI
307,2022-07-01,1054,F2515,DRYPERS ANDINA S.A,ELITE,COMERCIALIZADORA Y DISTRIBUIDORA LA TORRE SAS,PAPEL HIGIENICO ELITE DUO EL ROLLOTE X 1 UN,"7707199348809, 7707199345006, 7707199345488",26,P.H ELITE DUO ROLLOTE X12 E.I AMARILLO,SIN DINAMICA PROMOCIONAL,,,CALI
308,2022-07-01,1054,F2516,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,DISTRIJASS CIA S.A.S,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,180363,PPK PH CUIDADO COMPLET PG24 LV27 (JN58),CON DINAMICA PROMOCIONAL,18161,* BONIF PH SCOTT CUIDADO COMPLETO (KCC),CALI
309,2022-07-01,1098,F2364,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,DISTRIJASS CIA S.A.S,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,180363,PPK PH CUIDADO COMPLET PG24 LV27 (JN58),CON DINAMICA PROMOCIONAL,18161,* BONIF PH SCOTT CUIDADO COMPLETO (KCC),CALI
310,2022-07-01,1213,F2517,PAPELES NACIONALES S.A.,ROSAL,PANDAPAN DISTRIBUCIONES S.A.S,PAPEL HIGIENICO ROSAL PLUS TRIPLE HOJA X 1 UN,7702120010169,1022,HIG ROS G 1X2X18 PR ESP,CON DINAMICA PROMOCIONAL,1558,GT 1 UNID ROSAL G PAPELES,CALI
311,2022-07-01,1213,F2517,DRYPERS ANDINA S.A,ELITE,PANDAPAN DISTRIBUCIONES S.A.S,PAPEL HIGIENICO ELITE MAX X 1 UN,"7707199345419, 7707199340155",0117,PAPEL HIG ELITE MAX DH 1X30,SIN DINAMICA PROMOCIONAL,,,CALI
312,2022-07-01,1223,F2430,PAPELES NACIONALES S.A.,ROSAL,PANDAPAN DISTRIBUCIONES S.A.S,PAPEL HIGIENICO ROSAL PLUS TRIPLE HOJA X 1 UN,7702120010169,0001022,HIG ROS G 1X3X18 PR ESP,CON DINAMICA PROMOCIONAL,0001658,GT 1 UNID ROSAL G PAPELES,CALI
313,2022-07-01,1227,F2264,DRYPERS ANDINA S.A,ELITE,COMERCIALIZADORA Y DISTRIBUIDORA LA TORRE SAS,PAPEL HIGIENICO ELITE DUO EL ROLLAZO X 1 UN,"7707199341060, 7707199345167, 7707199348380",25,P.H ELITE DUO ROLLAZO X12 E.I ROJO,SIN DINAMICA PROMOCIONAL,,,CALI
314,2022-07-01,1288,F2286,DRYPERS ANDINA S.A,ELITE,MULTIMARCAS BUNZEL SAS,PAPEL HIGIENICO ELITE MAX X 1 UN,"7707199345419, 7707199340155",PH510050,PH ELITE MAX ROSADO DH X 1/30,SIN DINAMICA PROMOCIONAL,,,CALI
315,2022-07-01,1288,F2396,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,DISTRIJASS CIA S.A.S,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,180381,PPK CUIDADO COMPLETPG24 LV28 (JL02),CON DINAMICA PROMOCIONAL,15161,* BONIF PH SCOTT CUIDADO COMPLETO (KCC),CALI
316,2022-07-01,1288,F2481,DRYPERS ANDINA S.A,ELITE,MULTIMARCAS BUNZEL SAS,PAPEL HIGIENICO ELITE MAX X 1 UN,"7707199345419, 7707199340155",PH510050,PH ELITE MAX ROSADO DH X 1/30,SIN DINAMICA PROMOCIONAL,,,CALI
317,2022-07-01,1292,F2446,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,DISTRIJASS CIA S.A.S,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,180386,PPK SCOTT CUIDADO COMPLET PG24 LV30 (JL40),CON DINAMICA PROMOCIONAL,18161,* BONIF PH SCOTT CUIDADO COMPLETO (KCC),CALI
318,2022-07-01,1316,F2397,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,DISTRIJASS CIA S.A.S,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,180381,PPK CUIDADO COMPLETPG24 LV28 (JL02),CON DINAMICA PROMOCIONAL,15161,* BONIF PH SCOTT CUIDADO COMPLETO (KCC),CALI
319,2022-07-01,1509,F2284,DRYPERS ANDINA S.A,ELITE,TIENDAS DE OCCIDENTE,PAPEL HIGIENICO ELITE DUO EL ROLLOTE X 1 UN,"7707199348809, 7707199345006, 7707199345488",510049,P ELITE ROLLOTEx24,SIN DINAMICA PROMOCIONAL,,,CALI
320,2022-07-01,1509,F2454,DRYPERS ANDINA S.A,ELITE,DISTRIVARIOS Y VARIOS S.A.S,PAPEL HIGIENICO ELITE DUO EL ROLLOTE X 1 UN,"7707199348809, 7707199345006, 7707199345488",5049,PAPEL ELITE DUO ROLLOTE AMARILL3H X12UND,SIN DINAMICA PROMOCIONAL,,,CALI
321,2022-07-01,1509,F2484,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,COMERCIALIZADORA ELITE DEL VALLE SAS,"PAPEL HIGIENICO SCOTT RINDEMAX XG X 1 UN, PAPEL RINDEMAX DOBLE HOJA SCOTT X 1 UN, PAPEL HIGIENICO SCOTT RINDEMAX X 1 UN","7702425811126, 7702425644724, 7702425807952",18183,"PH SCOTT RINDEMAX 1X30X24,3M",SIN DINAMICA PROMOCIONAL,,,CALI
322,2022-07-01,1509,F2485,DRYPERS ANDINA S.A,ELITE,DISTRITIENDAS DE OCCIDENTE,PAPEL HIGIENICO ELITE MAX X 1 UN,"7707199345419, 7707199340155",5010050A,P. ELITE DH MAXx15ROLLOS,SIN DINAMICA PROMOCIONAL,,,CALI
323,2022-07-01,1509,F2502,DRYPERS ANDINA S.A,ELITE,COMERCIALIZADORA Y DISTRIBUIDORA LA TORRE SAS,PAPEL HIGIENICO ELITE DUO EL ROLLOTE X 1 UN,"7707199348809, 7707199345006, 7707199345488",26,P.H ELITE DUO ROLLOTE X12 E.I AMARILLO,SIN DINAMICA PROMOCIONAL,,,CALI
324,2022-07-01,1511,F2400,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,COMERCIALIZADORA ELITE DEL VALLE SAS,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,180381,PPK CUIDADO COMPLETPG24 LV28 (JL02),CON DINAMICA PROMOCIONAL,15161,* BONIF PH SCOTT CUIDADO COMPLETO (KCC),CALI
325,2022-07-01,1511,F2401,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,DISTRIJASS CIA S.A.S,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,180375,PPK PH CUIDADO COMPLET PG24 LV26 (JUN),CON DINAMICA PROMOCIONAL,18177,* PH SCOTT CUIDADO COMPLETO X1 X24,CALI
326,2022-07-01,1511,F2401,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,DISTRIJASS CIA S.A.S,"PAPEL HIGIENICO SCOTT RINDEMAX XG X 1 UN, PAPEL RINDEMAX DOBLE HOJA SCOTT X 1 UN, PAPEL HIGIENICO SCOTT RINDEMAX X 1 UN","7702425811126, 7702425644724, 7702425807952",180376,PPK PH RINDEMAX PG30 LV32 (JN59),CON DINAMICA PROMOCIONAL,18162,* BONIF PH SCOTT RINDEMAX (KCC),CALI
327,2022-07-01,1511,F2402,DRYPERS ANDINA S.A,ELITE,COMERCIALIZADORA Y DISTRIBUIDORA LA TORRE SAS,PAPEL HIGIENICO ELITE MAX X 1 UN,"7707199345419, 7707199340155",29,P.H ELITE MAX DH X15 E.I AZUL,SIN DINAMICA PROMOCIONAL,,,CALI
328,2022-07-01,1511,F2470,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,DISTRIJASS CIA S.A.S,"PAPEL HIGIENICO SCOTT RINDEMAX XG X 1 UN, PAPEL RINDEMAX DOBLE HOJA SCOTT X 1 UN, PAPEL HIGIENICO SCOTT RINDEMAX X 1 UN","7702425811126, 7702425644724, 7702425807952",180376,PPK PH RINDEMAX PG30 LV32 (JL07),CON DINAMICA PROMOCIONAL,18162,* BONIF PH SCOTT RINDEMAX (KCC),CALI
329,2022-07-01,1533,F2455,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,DISTRIJASS CIA S.A.S,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,180386,PPK SCOTT CUIDADO COMPLET PG24 LV30 (JL40),CON DINAMICA PROMOCIONAL,18161,* BONIF PH SCOTT CUIDADO COMPLETO (KCC),CALI
330,2022-07-01,2630,F2513,DRYPERS ANDINA S.A,ELITE,DISTRIVARIOS Y VARIOS S.A.S,PAPEL HIGIENICO ELITE DUO EL ROLLOTE X 1 UN,"7707199348809, 7707199345006, 7707199345488",5049,PAPEL ELITE DUO ROLLOTE AMARILL3H X12UND,SIN DINAMICA PROMOCIONAL,,,CALI
331,2022-07-01,2658,F2405,DRYPERS ANDINA S.A,ELITE,MULTIMARCAS BUNZEL SAS,PAPEL HIGIENICO ELITE DUO EL ROLLAZO X 1 UN,"7707199341060, 7707199345167, 7707199348380",1TTCO004106,PH ELITE DUO EL ROLLAZO ROJO TH 1/24,SIN DINAMICA PROMOCIONAL,,,CALI
332,2022-07-01,2658,F2410,DRYPERS ANDINA S.A,ELITE,MULTIMARCAS BUNZEL SAS,PAPEL HIGIENICO ELITE DUO EL ROLLOTE X 1 UN,"7707199348809, 7707199345006, 7707199345488",PH510049,PH ELITE DUO EL ROLLOTE AMARILLO 1/24,SIN DINAMICA PROMOCIONAL,,,CALI
333,2022-07-01,2677,F2257,DRYPERS ANDINA S.A,ELITE,PANDAPAN DISTRIBUCIONES S.A.S,PAPEL HIGIENICO ELITE DUO EL ROLLOTE X 1 UN,"7707199348809, 7707199345006, 7707199345488",0009118,PAPEL HIG ELITE DUO ROLLOTE 1X24 PR ESPE,SIN DINAMICA PROMOCIONAL,,,CALI
334,2022-07-01,2677,F2335,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,DISTRIJASS CIA S.A.S,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,180363,PPK PH CUIDADO COMPLET PG24 LV27 (JN58),CON DINAMICA PROMOCIONAL,18161,* BONIF PH SCOTT CUIDADO COMPLETO (KCC),CALI
335,2022-07-01,2700,F2452,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,DISTRIJASS CIA S.A.S,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,180386,PPK SCOTT CUIDADO COMPLET PG24 LV30 (JL40),CON DINAMICA PROMOCIONAL,18161,* BONIF PH SCOTT CUIDADO COMPLETO (KCC),CALI
336,2022-07-01,2713,F2309,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,DISTRIJASS CIA S.A.S,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,180375,PPK PH CUIDADO COMPLET PG24 LV26 (JUN),CON DINAMICA PROMOCIONAL,18177,* PH SCOTT CUIDADO COMPLETO X1 X24,CALI
337,2022-07-01,2713,F2450,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,DISTRIJASS CIA S.A.S,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,180386,PPK SCOTT CUIDADO COMPLET PG24 LV30 (JL40),CON DINAMICA PROMOCIONAL,18161,* BONIF PH SCOTT CUIDADO COMPLETO (KCC),CALI
338,2022-07-01,2722,F2278,PAPELES NACIONALES S.A.,ROSAL,PANDAPAN DISTRIBUCIONES S.A.S,"PAPEL HIGIENICO ROSAL SUPER ROLL X 1 UN, PAPEL HIGIENICO ROSAL PLUS SUPER ROLLO ROSAL X 80 GR","7702120010213, 7702120012781",0000788,HIG ROSAL SUPERROLLO XXG 1X4X12,CON DINAMICA PROMOCIONAL,0001569,GT 1 HIG SUPERROLLO XXG PAPELES,CALI
339,2022-07-01,2758,F2310,PAPELES NACIONALES S.A.,ROSAL,COMERCIALIZADORA ELITE DEL VALLE SAS,PAPEL HIGIENICO ROSAL PLUS TRIPLE HOJA X 1 UN,7702120010169,2400226,PPK ROSAL G PG18 LV19 (JN13),CON DINAMICA PROMOCIONAL,24035,* PH ROSAL G 21M 3P 54X1 PE,CALI
340,2022-07-01,2758,F2311,DRYPERS ANDINA S.A,ELITE,COMERCIALIZADORA Y DISTRIBUIDORA LA TORRE SAS,PAPEL HIGIENICO ELITE DUO EL ROLLAZO X 1 UN,"7707199341060, 7707199345167, 7707199348380",25,P.H ELITE DUO ROLLAZO X12 E.I ROJO,SIN DINAMICA PROMOCIONAL,,,CALI
341,2022-07-01,2758,F2422,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,DISTRIJASS CIA S.A.S,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,180381,PPK CUIDADO COMPLETPG24 LV28 (JL02),CON DINAMICA PROMOCIONAL,18161,* BONIF PH SCOTT CUIDADO COMPLETO (KCC),CALI
342,2022-07-01,2758,F2423,DRYPERS ANDINA S.A,ELITE,COMERCIALIZADORA Y DISTRIBUIDORA LA TORRE SAS,PAPEL HIGIENICO ELITE DUO EL ROLLOTE X 1 UN,"7707199348809, 7707199345006, 7707199345488",26,P.H ELITE DUO ROLLOTE X12 E.I AMARILLO,SIN DINAMICA PROMOCIONAL,,,CALI
343,2022-07-01,2768,F2348,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,DISTRIJASS CIA S.A.S,"PAPEL HIGIENICO SCOTT RINDEMAX XG X 1 UN, PAPEL RINDEMAX DOBLE HOJA SCOTT X 1 UN, PAPEL HIGIENICO SCOTT RINDEMAX X 1 UN","7702425811126, 7702425644724, 7702425807952",180376,PPK PH RINDEMAX PG30 LV32 (JN59),CON DINAMICA PROMOCIONAL,18162,* BONIF PH SCOTT RINDEMAX (KCC),CALI
344,2022-07-01,2768,F2403,DRYPERS ANDINA S.A,ELITE,COMERCIALIZADORA Y DISTRIBUIDORA LA TORRE SAS,PAPEL HIGIENICO ELITE DUO EL ROLLAZO X 1 UN,"7707199341060, 7707199345167, 7707199348380",25,P.H ELITE DUO ROLLAZO X12 E.I ROJO,SIN DINAMICA PROMOCIONAL,,,CALI
345,2022-07-01,2773,F2420,PAPELES NACIONALES S.A.,ROSAL,COMERCIALIZADORA Y DISTRIBUIDORA LA TORRE SAS,"PAPEL HIGIENICO ROSAL SUPER ROLL X 1 UN, PAPEL HIGIENICO ROSAL PLUS SUPER ROLLO ROSAL X 80 GR","7702120010213, 7702120012781",158,PAPEL ROSAL SUPER ROLLO XXG X 12 EI,CON DINAMICA PROMOCIONAL,5014,BONIFICACION ROSAL SUPERROLLO ROJO,CALI
346,2022-07-01,2779,F2476,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,DISTRIJASS CIA S.A.S,"PAPEL HIGIENICO SCOTT RINDEMAX XG X 1 UN, PAPEL RINDEMAX DOBLE HOJA SCOTT X 1 UN, PAPEL HIGIENICO SCOTT RINDEMAX X 1 UN","7702425811126, 7702425644724, 7702425807952",180376,PPK PH RINDEMAX PG30 LV32 (JL07),CON DINAMICA PROMOCIONAL,18162,* BONIF PH SCOTT RINDEMAX (KCC),CALI
347,2022-07-01,2779,F2476,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,DISTRIJASS CIA S.A.S,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,180386,PPK SCOTT CUIDADO COMPLET PG24 LV30 (JL40),CON DINAMICA PROMOCIONAL,18161,* BONIF PH SCOTT CUIDADO COMPLETO (KCC),CALI
348,2022-07-01,2819,F2415,DRYPERS ANDINA S.A,ELITE,MULTIMARCAS BUNZEL SAS,PAPEL HIGIENICO ELITE DUO EL ROLLAZO X 1 UN,"7707199341060, 7707199345167, 7707199348380",1TTCO004106,PH ELITE DUO EL ROLLAZO ROJO TH 1/24,SIN DINAMICA PROMOCIONAL,,,CALI
349,2022-07-01,2829,F2343,DRYPERS ANDINA S.A,ELITE,DISTRICACHARRO,PAPEL HIGIENICO ELITE DUO EL ROLLAZO X 1 UN,"7707199341060, 7707199345167, 7707199348380",,PAPEL ELITE ROLLAZO X24,SIN DINAMICA PROMOCIONAL,,,CALI
350,2022-07-01,2829,F2344,DRYPERS ANDINA S.A,ELITE,DISTRI ROMEL S.A.S,PAPEL HIGIENICO ELITE DUO EL ROLLAZO X 1 UN,"7707199341060, 7707199345167, 7707199348380",28005,P.H ELITE DUO ROLLAZO ROJO X UND CJX24,SIN DINAMICA PROMOCIONAL,,,CALI
351,2022-07-01,2829,F2345,DRYPERS ANDINA S.A,ELITE,COMERCIALIZADORA Y DISTRIBUIDORA LA TORRE SAS,PAPEL HIGIENICO ELITE DUO EL ROLLAZO X 1 UN,"7707199341060, 7707199345167, 7707199348380",25,P.H ELITE DUO ROLLAZO X12 E.I ROJO,SIN DINAMICA PROMOCIONAL,,,CALI
352,2022-07-01,2829,F2345,PAPELES NACIONALES S.A.,ROSAL,COMERCIALIZADORA Y DISTRIBUIDORA LA TORRE SAS,PAPEL HIGIENICO ROSAL PLUS TRIPLE HOJA X 1 UN,7702120010169,156,PAPEL ROSAL G 22M 3H X 18,CON DINAMICA PROMOCIONAL,5015,BONIFICACION ROSAL G MORADO,CALI
353,2022-07-01,2829,F2346,DRYPERS ANDINA S.A,ELITE,MULTIMARCAS BUNZEL SAS,PAPEL HIGIENICO ELITE DUO EL ROLLOTE X 1 UN,"7707199348809, 7707199345006, 7707199345488",PH0049,PH ELITE DUO EL ROLLOTE AMARILLO X12,SIN DINAMICA PROMOCIONAL,,,CALI
354,2022-07-01,2837,F2391,DRYPERS ANDINA S.A,ELITE,LA CASA DE LOS TENDEROS S.A.S,PAPEL HIGIENICO ELITE MAX X 1 UN,"7707199345419, 7707199340155",4521,P H ELITE MAX DOBLE HOJA 28m xund,SIN DINAMICA PROMOCIONAL,,,CALI
355,2022-07-01,2837,F2479,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,GRANERO PIAMONTE,"PAPEL HIGIENICO SCOTT DOBLE HIGIENE X 1 UN, PAPEL HIGIÉNICO SCOTT DOBLE HIGIENE X 1 UN","7702425810150, 7702425810655",170202,PAPEL HIG. SCOTT 2 EN1 X 24 UN,SIN DINAMICA PROMOCIONAL,,,CALI
356,2022-07-01,CC10246214,F2459,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,DISTRIJASS CIA S.A.S,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,180381,PPK CUIDADO COMPLETPG24 LV28 (JL02),CON DINAMICA PROMOCIONAL,18161,* BONIF PH SCOTT CUIDADO COMPLETO (KCC),CALI
357,2022-07-01,CC1112470400,F2457,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,DISTRIJASS CIA S.A.S,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,180381,PPK CUIDADO COMPLETPG24 LV28 (JL02),CON DINAMICA PROMOCIONAL,18161,* BONIF PH SCOTT CUIDADO COMPLETO (KCC),CALI
358,2022-07-01,CC1130590544,F2458,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,DISTRIJASS CIA S.A.S,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,180381,PPK CUIDADO COMPLETPG24 LV28 (JL02),CON DINAMICA PROMOCIONAL,18161,* BONIF PH SCOTT CUIDADO COMPLETO (KCC),CALI
359,2022-07-01,CC1144076802,F2501,PAPELES NACIONALES S.A.,ROSAL,DISTRIYA LTDA,PAPEL HIGIENICO ROSAL PLUS TRIPLE HOJA X 1 UN,7702120010169,022205,X1DPL HROSAL Gx1undx18 GTS 1undROSAL G,CON DINAMICA PROMOCIONAL,022205,X1DPL HROSAL Gx1undx18 GTS 1undROSAL G,CALI
360,2022-07-01,CC37005920,F2239,DRYPERS ANDINA S.A,ELITE,COMERCIALIZADORA Y DISTRIBUIDORA LA TORRE SAS,PAPEL HIGIENICO ELITE DUO EL ROLLAZO X 1 UN,"7707199341060, 7707199345167, 7707199348380",25,P.H ELITE DUO ROLLAZO X12 E.I ROJO,SIN DINAMICA PROMOCIONAL,,,CALI
361,2022-07-01,CC38875057,F2460,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,DISTRIJASS CIA S.A.S,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,180364,PPK PH CUIDADO COMPLET PG12 LV13 (MY22),CON DINAMICA PROMOCIONAL,18161,* BONIF PH SCOTT CUIDADO COMPLETO (KCC),CALI
362,2022-07-01,CC66980391,F2456,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,DISTRIJASS CIA S.A.S,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,180381,PPK CUIDADO COMPLETPG24 LV28 (JL02),CON DINAMICA PROMOCIONAL,18161,* BONIF PH SCOTT CUIDADO COMPLETO (KCC),CALI
363,2022-07-01,CC94251074,F2303,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,DISTRIJASS CIA S.A.S,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,180363,PPK PH CUIDADO COMPLET PG24 LV27 (JN58),CON DINAMICA PROMOCIONAL,18161,* BONIF PH SCOTT CUIDADO COMPLETO (KCC),CALI
364,2022-07-01,20,F2350,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,ABARROTES EL ROMPOY S.A.S,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,,SCOTT MAXI ROLLO UND (30),SIN DINAMICA PROMOCIONAL,,,MEDELLIN
365,2022-07-01,20,F2351,PAPELES NACIONALES S.A.,ROSAL,ABARROTES EL ROMPOY S.A.S,"PAPEL HIGIENICO ROSAL SUPER ROLL X 1 UN, PAPEL HIGIENICO ROSAL PLUS SUPER ROLLO ROSAL X 80 GR","7702120010213, 7702120012781",,ROSAL SUPER ROLLO UND (48),SIN DINAMICA PROMOCIONAL,,,MEDELLIN
366,2022-07-01,20,F2351,DRYPERS ANDINA S.A,ELITE,ABARROTES EL ROMPOY S.A.S,PAPEL HIGIENICO ELITE MAX X 1 UN,"7707199345419, 7707199340155",,ELITE MEGA ROLLO (MAX) X30 UND,SIN DINAMICA PROMOCIONAL,,,MEDELLIN
367,2022-07-01,20,F2352,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,ABARROTES EL ROMPOY S.A.S,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,,SCOTT MAXI ROLLO UND (30),SIN DINAMICA PROMOCIONAL,,,MEDELLIN
368,2022-07-01,20,F2353,PAPELES NACIONALES S.A.,ROSAL,ABARROTES EL ROMPOY S.A.S,PAPEL HIGIENICO ROSAL PLUS TRIPLE HOJA X 1 UN,7702120010169,,ROSAL PLUS ROLLO X 15 (3),SIN DINAMICA PROMOCIONAL,,,MEDELLIN
369,2022-07-01,20,F2353,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,ABARROTES EL ROMPOY S.A.S,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,,SCOTT MAXI ROLLO UND (30),SIN DINAMICA PROMOCIONAL,,,MEDELLIN
370,2022-07-01,20,F2354,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,ABARROTES EL ROMPOY S.A.S,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,,SCOTT MAXI ROLLO UND (24),SIN DINAMICA PROMOCIONAL,,,MEDELLIN
371,2022-07-01,20,F2386,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,ABARROTES EL ROMPOY S.A.S,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,,SCOTT MAXI ROLLO UND (30),SIN DINAMICA PROMOCIONAL,,,MEDELLIN
372,2022-07-01,20,F2467,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,ABARROTES EL ROMPOY S.A.S,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,,PAPEL SCOTT X 12 (4),SIN DINAMICA PROMOCIONAL,,,MEDELLIN
373,2022-07-01,20,F2468,DRYPERS ANDINA S.A,ELITE,ABARROTES EL ROMPOY S.A.S,PAPEL HIGIENICO ELITE MAX X 1 UN,"7707199345419, 7707199340155",,ELITE MEGA ROLLO (MAX) X30 UND,SIN DINAMICA PROMOCIONAL,,,MEDELLIN
374,2022-07-01,20,F2469,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,ABARROTES EL ROMPOY S.A.S,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,,SCOTT MAXI ROLLO UND (24),SIN DINAMICA PROMOCIONAL,,,MEDELLIN
375,2022-07-01,20,F2505,PAPELES NACIONALES S.A.,ROSAL,ABARROTES EL ROMPOY S.A.S,"PAPEL HIGIENICO ROSAL SUPER ROLL X 1 UN, PAPEL HIGIENICO ROSAL PLUS SUPER ROLLO ROSAL X 80 GR","7702120010213, 7702120012781",,ROSAL SUPER ROLLO UND (48),SIN DINAMICA PROMOCIONAL,,,MEDELLIN
